Product code,Bureau of Meteorology station number,Year,Month,Mean minimum temperature (°C),Quality
IDCJAC0004,094029,1928,04,11.1,Y
IDCJAC0004,094029,1928,05,7.1,Y
IDCJAC0004,094029,1928,06,5.0,Y
IDCJAC0004,094029,1928,07,6.1,Y
IDCJAC0004,094029,1928,08,6.1,Y
IDCJAC0004,094029,1928,09,6.7,Y
IDCJAC0004,094029,1928,10,6.5,Y
IDCJAC0004,094029,1928,11,8.9,Y
IDCJAC0004,094029,1928,12,10.9,Y
IDCJAC0004,094029,1929,01,11.5,Y
IDCJAC0004,094029,1929,02,13.2,Y
IDCJAC0004,094029,1929,03,10.1,Y
IDCJAC0004,094029,1929,04,9.3,Y
IDCJAC0004,094029,1929,05,7.4,Y
IDCJAC0004,094029,1929,06,4.4,Y
IDCJAC0004,094029,1929,07,3.7,Y
IDCJAC0004,094029,1929,08,4.4,Y
IDCJAC0004,094029,1929,09,6.2,Y
IDCJAC0004,094029,1929,10,8.4,Y
IDCJAC0004,094029,1929,11,8.3,Y
IDCJAC0004,094029,1929,12,9.8,Y
IDCJAC0004,094029,1930,01,10.3,Y
IDCJAC0004,094029,1930,02,12.5,Y
IDCJAC0004,094029,1930,03,10.6,Y
IDCJAC0004,094029,1930,04,8.7,Y
